iter	phi	mu	r	Density	Potential
8	0	0.6875	968000	0	-268438
8	0	0.6875	976000	0	-266376
8	0	0.6875	984000	0	-264343
8	0	0.6875	992000	0	-262337
8	0	0.6875	1e+06	0	-260360
8	0	0.6875	1.008e+06	0	-258409
8	0	0.6875	1.016e+06	0	-256485
8	0	0.6875	1.024e+06	0	-254587
8	0	0.71875	0	2600	-539078
8	0	0.71875	8000	2600	-539076
8	0	0.71875	16000	2600	-538978
8	0	0.71875	24000	2600	-538877
8	0	0.71875	32000	2600	-538679
8	0	0.71875	40000	2600	-538478
8	0	0.71875	48000	2600	-538180
8	0	0.71875	56000	2600	-537879
8	0	0.71875	64000	2600	-537482
8	0	0.71875	72000	2600	-537081
8	0	0.71875	80000	2600	-536584
8	0	0.71875	88000	2600	-536083
8	0	0.71875	96000	2600	-535486
8	0	0.71875	104000	2600	-534886
8	0	0.71875	112000	2600	-534189
8	0	0.71875	120000	2600	-533489
8	0	0.71875	128000	2600	-532693
8	0	0.71875	136000	2600	-531893
8	0	0.71875	144000	2600	-530997
8	0	0.71875	152000	2600	-530097
8	0	0.71875	160000	2600	-529101
8	0	0.71875	168000	2600	-528102
8	0	0.71875	176000	2600	-527006
8	0	0.71875	184000	2600	-525906
8	0	0.71875	192000	2600	-524711
8	0	0.71875	200000	2600	-523512
8	0	0.71875	208000	2600	-522216
8	0	0.71875	216000	2600	-520918
8	0	0.71875	224000	2600	-519522
8	0	0.71875	232000	2600	-518124
8	0	0.71875	240000	2600	-516629
8	0	0.71875	248000	2600	-515130
8	0	0.71875	256000	2600	-513535
8	0	0.71875	264000	2600	-511937
8	0	0.71875	272000	2600	-510242
8	0	0.71875	280000	2600	-508544
8	0	0.71875	288000	2600	-506750
8	0	0.71875	296000	2600	-504952
8	0	0.71875	304000	2600	-503058
8	0	0.71875	312000	2600	-501160
8	0	0.71875	320000	2600	-499166
8	0	0.71875	328000	2600	-497169
8	0	0.71875	336000	2600	-495075
8	0	0.71875	344000	2600	-492977
8	0	0.71875	352000	2600	-490784
8	0	0.71875	360000	2600	-488587
8	0	0.71875	368000	2600	-486293
8	0	0.71875	376000	2600	-483996
8	0	0.71875	384000	2600	-481603
8	0	0.71875	392000	2600	-479207
8	0	0.71875	400000	2600	-476714
8	0	0.71875	408000	2600	-474217
8	0	0.71875	416000	2600	-471625
8	0	0.71875	424000	2600	-469029
8	0	0.71875	432000	2600	-466337
8	0	0.71875	440000	2600	-463641
8	0	0.71875	448000	2600	-460849
8	0	0.71875	456000	2600	-458054
8	0	0.71875	464000	2600	-455162
8	0	0.71875	472000	2600	-452267
8	0	0.71875	480000	2600	-449276
8	0	0.71875	488000	2600	-446281
8	0	0.71875	496000	2600	-443190
8	0	0.71875	504000	2600	-440095
8	0	0.71875	512000	2600	-436905
8	0	0.71875	520000	2600	-433712
8	0	0.71875	528000	2600	-430427
8	0	0.71875	536000	2600	-427139
8	0	0.71875	544000	2600	-423755
8	0	0.71875	552000	2600	-420369
8	0	0.71875	560000	2600	-416886
8	0	0.71875	568000	2600	-413395
8	0	0.71875	576000	2600	-409799
8	0	0.71875	584000	2600	-406200
8	0	0.71875	592000	2600	-402491
8	0	0.71875	600000	2600	-398793
8	0	0.71875	608000	2600	-395025
8	0	0.71875	616000	2600	-391273
8	0	0.71875	624000	0	-387492
8	0	0.71875	632000	0	-383749
8	0	0.71875	640000	0	-380020
8	0	0.71875	648000	0	-376335
8	0	0.71875	656000	0	-372684
8	0	0.71875	664000	0	-369089
8	0	0.71875	672000	0	-365550
8	0	0.71875	680000	0	-362071
8	0	0.71875	688000	0	-358650
8	0	0.71875	696000	0	-355286
8	0	0.71875	704000	0	-351990
8	0	0.71875	712000	0	-348749
8	0	0.71875	720000	0	-345569
8	0	0.71875	728000	0	-342437
8	0	0.71875	736000	0	-339354
8	0	0.71875	744000	0	-336317
8	0	0.71875	752000	0	-333323
8	0	0.71875	760000	0	-330372
8	0	0.71875	768000	0	-327453
8	0	0.71875	776000	0	-324574
8	0	0.71875	784000	0	-321723
8	0	0.71875	792000	0	-318908
8	0	0.71875	800000	0	-316120
8	0	0.71875	808000	0	-313368
8	0	0.71875	816000	0	-310650
8	0	0.71875	824000	0	-307970
8	0	0.71875	832000	0	-305332
8	0	0.71875	840000	0	-302736
8	0	0.71875	848000	0	-300189
8	0	0.71875	856000	0	-297683
8	0	0.71875	864000	0	-295223
8	0	0.71875	872000	0	-292801
8	0	0.71875	880000	0	-290423
8	0	0.71875	888000	0	-288081
8	0	0.71875	896000	0	-285775
8	0	0.71875	904000	0	-283501
8	0	0.71875	912000	0	-281257
8	0	0.71875	920000	0	-279042
8	0	0.71875	928000	0	-276853
8	0	0.71875	936000	0	-274691
8	0	0.71875	944000	0	-272554
8	0	0.71875	952000	0	-270445
8	0	0.71875	960000	0	-268366
8	0	0.71875	968000	0	-266315
8	0	0.71875	976000	0	-264294
8	0	0.71875	984000	0	-262300
8	0	0.71875	992000	0	-260333
8	0	0.71875	1e+06	0	-258394
8	0	0.71875	1.008e+06	0	-256480
8	0	0.71875	1.016e+06	0	-254593
8	0	0.71875	1.024e+06	0	-252731
8	0	0.75	0	2600	-539078
8	0	0.75	8000	2600	-539075
8	0	0.75	16000	2600	-538975
8	0	0.75	24000	2600	-538869
8	0	0.75	32000	2600	-538665
8	0	0.75	40000	2600	-538457
8	0	0.75	48000	2600	-538150
8	0	0.75	56000	2600	-537838
8	0	0.75	64000	2600	-537428
8	0	0.75	72000	2600	-537013
8	0	0.75	80000	2600	-536500
8	0	0.75	88000	2600	-535981
8	0	0.75	96000	2600	-535365
8	0	0.75	104000	2600	-534744
8	0	0.75	112000	2600	-534025
8	0	0.75	120000	2600	-533300
8	0	0.75	128000	2600	-532478
8	0	0.75	136000	2600	-531650
8	0	0.75	144000	2600	-530724
8	0	0.75	152000	2600	-529793
8	0	0.75	160000	2600	-528765
8	0	0.75	168000	2600	-527731
8	0	0.75	176000	2600	-526599
8	0	0.75	184000	2600	-525462
8	0	0.75	192000	2600	-524227
8	0	0.75	200000	2600	-522986
8	0	0.75	208000	2600	-521648
8	0	0.75	216000	2600	-520305
8	0	0.75	224000	2600	-518864
8	0	0.75	232000	2600	-517417
8	0	0.75	240000	2600	-515872
8	0	0.75	248000	2600	-514323
8	0	0.75	256000	2600	-512675
8	0	0.75	264000	2600	-511022
8	0	0.75	272000	2600	-509271
8	0	0.75	280000	2600	-507515
8	0	0.75	288000	2600	-505661
8	0	0.75	296000	2600	-503802
8	0	0.75	304000	2600	-501844
8	0	0.75	312000	2600	-499882
8	0	0.75	320000	2600	-497821
8	0	0.75	328000	2600	-495756
8	0	0.75	336000	2600	-493592
8	0	0.75	344000	2600	-491423
8	0	0.75	352000	2600	-489157
8	0	0.75	360000	2600	-486885
8	0	0.75	368000	2600	-484515
8	0	0.75	376000	2600	-482140
8	0	0.75	384000	2600	-479667
8	0	0.75	392000	2600	-477189
8	0	0.75	400000	2600	-474613
8	0	0.75	408000	2600	-472032
8	0	0.75	416000	2600	-469353
8	0	0.75	424000	2600	-466669
8	0	0.75	432000	2600	-463887
8	0	0.75	440000	2600	-461100
8	0	0.75	448000	2600	-458216
8	0	0.75	456000	2600	-455327
8	0	0.75	464000	2600	-452341
8	0	0.75	472000	2600	-449350
8	0	0.75	480000	2600	-446261
8	0	0.75	488000	2600	-443169
8	0	0.75	496000	2600	-439979
8	0	0.75	504000	2600	-436785
8	0	0.75	512000	2600	-433488
8	0	0.75	520000	2600	-430189
8	0	0.75	528000	2600	-426799
8	0	0.75	536000	2600	-423408
8	0	0.75	544000	2600	-419908
8	0	0.75	552000	2600	-416400
8	0	0.75	560000	2600	-412784
8	0	0.75	568000	2600	-409164
8	0	0.75	576000	2600	-405446
8	0	0.75	584000	2600	-401733
8	0	0.75	592000	2600	-397931
8	0	0.75	600000	2600	-394156
8	0	0.75	608000	0	-390350
8	0	0.75	616000	0	-386576
8	0	0.75	624000	0	-382809
8	0	0.75	632000	0	-379093
8	0	0.75	640000	0	-375420
8	0	0.75	648000	0	-371799
8	0	0.75	656000	0	-368229
8	0	0.75	664000	0	-364717
8	0	0.75	672000	0	-361269
8	0	0.75	680000	0	-357880
8	0	0.75	688000	0	-354551
8	0	0.75	696000	0	-351276
8	0	0.75	704000	0	-348062
8	0	0.75	712000	0	-344899
8	0	0.75	720000	0	-341793
8	0	0.75	728000	0	-338730
8	0	0.75	736000	0	-335712
8	0	0.75	744000	0	-332738
8	0	0.75	752000	0	-329804
8	0	0.75	760000	0	-326912
8	0	0.75	768000	0	-324054
8	0	0.75	776000	0	-321235
8	0	0.75	784000	0	-318448
8	0	0.75	792000	0	-315695
8	0	0.75	800000	0	-312970
8	0	0.75	808000	0	-310280
8	0	0.75	816000	0	-307621
8	0	0.75	824000	0	-304999
8	0	0.75	832000	0	-302415
8	0	0.75	840000	0	-299872
8	0	0.75	848000	0	-297375
8	0	0.75	856000	0	-294919
8	0	0.75	864000	0	-292510
8	0	0.75	872000	0	-290139
8	0	0.75	880000	0	-287812
8	0	0.75	888000	0	-285520
8	0	0.75	896000	0	-283266
8	0	0.75	904000	0	-281044
8	0	0.75	912000	0	-278852
8	0	0.75	920000	0	-276687
8	0	0.75	928000	0	-274546
8	0	0.75	936000	0	-272431
8	0	0.75	944000	0	-270337
8	0	0.75	952000	0	-268270
8	0	0.75	960000	0	-266232
8	0	0.75	968000	0	-264222
8	0	0.75	976000	0	-262239
8	0	0.75	984000	0	-260284
8	0	0.75	992000	0	-258355
8	0	0.75	1e+06	0	-256453
8	0	0.75	1.008e+06	0	-254576
8	0	0.75	1.016e+06	0	-252724
8	0	0.75	1.024e+06	0	-250897
8	0	0.78125	0	2600	-539078
8	0	0.78125	8000	2600	-539074
8	0	0.78125	16000	2600	-538971
8	0	0.78125	24000	2600	-538861
8	0	0.78125	32000	2600	-538651
8	0	0.78125	40000	2600	-538434
8	0	0.78125	48000	2600	-538118
8	0	0.78125	56000	2600	-537795
8	0	0.78125	64000	2600	-537372
8	0	0.78125	72000	2600	-536942
8	0	0.78125	80000	2600	-536412
8	0	0.78125	88000	2600	-535875
8	0	0.78125	96000	2600	-535239
8	0	0.78125	104000	2600	-534596
8	0	0.78125	112000	2600	-533853
8	0	0.78125	120000	2600	-533103
8	0	0.78125	128000	2600	-532254
8	0	0.78125	136000	2600	-531397
8	0	0.78125	144000	2600	-530441
8	0	0.78125	152000	2600	-529477
8	0	0.78125	160000	2600	-528415
8	0	0.78125	168000	2600	-527345
8	0	0.78125	176000	2600	-526176
8	0	0.78125	184000	2600	-524999
8	0	0.78125	192000	2600	-523723
8	0	0.78125	200000	2600	-522440
8	0	0.78125	208000	2600	-521057
8	0	0.78125	216000	2600	-519667
8	0	0.78125	224000	2600	-518178
8	0	0.78125	232000	2600	-516681
8	0	0.78125	240000	2600	-515085
8	0	0.78125	248000	2600	-513482
8	0	0.78125	256000	2600	-511779
8	0	0.78125	264000	2600	-510069
8	0	0.78125	272000	2600	-508260
8	0	0.78125	280000	2600	-506443
8	0	0.78125	288000	2600	-504528
8	0	0.78125	296000	2600	-502604
8	0	0.78125	304000	2600	-500581
8	0	0.78125	312000	2600	-498551
8	0	0.78125	320000	2600	-496422
8	0	0.78125	328000	2600	-494285
8	0	0.78125	336000	2600	-492049
8	0	0.78125	344000	2600	-489806
8	0	0.78125	352000	2600	-487463
8	0	0.78125	360000	2600	-485113
8	0	0.78125	368000	2600	-482664
8	0	0.78125	376000	2600	-480207
8	0	0.78125	384000	2600	-477651
8	0	0.78125	392000	2600	-475088
8	0	0.78125	400000	2600	-472425
8	0	0.78125	408000	2600	-469756
8	0	0.78125	416000	2600	-466987
8	0	0.78125	424000	2600	-464211
8	0	0.78125	432000	2600	-461336
8	0	0.78125	440000	2600	-458454
8	0	0.78125	448000	2600	-455474
8	0	0.78125	456000	2600	-452486
8	0	0.78125	464000	2600	-449400
8	0	0.78125	472000	2600	-446308
8	0	0.78125	480000	2600	-443118
8	0	0.78125	488000	2600	-439922
8	0	0.78125	496000	2600	-436629
8	0	0.78125	504000	2600	-433330
8	0	0.78125	512000	2600	-429922
8	0	0.78125	520000	2600	-426514
8	0	0.78125	528000	2600	-423010
8	0	0.78125	536000	2600	-419504
8	0	0.78125	544000	2600	-415882
8	0	0.78125	552000	2600	-412245
8	0	0.78125	560000	2600	-408497
8	0	0.78125	568000	2600	-404755
8	0	0.78125	576000	2600	-400936
8	0	0.78125	584000	2600	-397135
8	0	0.78125	592000	0	-393280
8	0	0.78125	600000	0	-389469
8	0	0.78125	608000	0	-385672
8	0	0.78125	616000	0	-381924
8	0	0.78125	624000	0	-378217
8	0	0.78125	632000	0	-374570
8	0	0.78125	640000	0	-370983
8	0	0.78125	648000	0	-367455
8	0	0.78125	656000	0	-363985
8	0	0.78125	664000	0	-360570
8	0	0.78125	672000	0	-357213
8	0	0.78125	680000	0	-353911
8	0	0.78125	688000	0	-350662
8	0	0.78125	696000	0	-347461
8	0	0.78125	704000	0	-344309
8	0	0.78125	712000	0	-341203
8	0	0.78125	720000	0	-338145
8	0	0.78125	728000	0	-335130
8	0	0.78125	736000	0	-332157
8	0	0.78125	744000	0	-329227
8	0	0.78125	752000	0	-326338
8	0	0.78125	760000	0	-323493
8	0	0.78125	768000	0	-320690
8	0	0.78125	776000	0	-317929
8	0	0.78125	784000	0	-315207
8	0	0.78125	792000	0	-312523
8	0	0.78125	800000	0	-309872
8	0	0.78125	808000	0	-307257
8	0	0.78125	816000	0	-304673
8	0	0.78125	824000	0	-302123
8	0	0.78125	832000	0	-299608
8	0	0.78125	840000	0	-297129
8	0	0.78125	848000	0	-294690
8	0	0.78125	856000	0	-292288
8	0	0.78125	864000	0	-289926
8	0	0.78125	872000	0	-287600
8	0	0.78125	880000	0	-285312
8	0	0.78125	888000	0	-283059
8	0	0.78125	896000	0	-280842
8	0	0.78125	904000	0	-278656
8	0	0.78125	912000	0	-276501
8	0	0.78125	920000	0	-274374
8	0	0.78125	928000	0	-272272
8	0	0.78125	936000	0	-270198
8	0	0.78125	944000	0	-268146
8	0	0.78125	952000	0	-266121
8	0	0.78125	960000	0	-264124
8	0	0.78125	968000	0	-262154
8	0	0.78125	976000	0	-260210
8	0	0.78125	984000	0	-258293
8	0	0.78125	992000	0	-256402
8	0	0.78125	1e+06	0	-254536
8	0	0.78125	1.008e+06	0	-252694
8	0	0.78125	1.016e+06	0	-250877
8	0	0.78125	1.024e+06	0	-249084
8	0	0.8125	0	2600	-539078
8	0	0.8125	8000	2600	-539074
8	0	0.8125	16000	2600	-538968
8	0	0.8125	24000	2600	-538853
8	0	0.8125	32000	2600	-538637
8	0	0.8125	40000	2600	-538412
8	0	0.8125	48000	2600	-538086
8	0	0.8125	56000	2600	-537750
8	0	0.8125	64000	2600	-537314
8	0	0.8125	72000	2600	-536868
8	0	0.8125	80000	2600	-536322
8	0	0.8125	88000	2600	-535766
8	0	0.8125	96000	2600	-535109
8	0	0.8125	104000	2600	-534443
8	0	0.8125	112000	2600	-533676
8	0	0.8125	120000	2600	-532899
8	0	0.8125	128000	2600	-532022
8	0	0.8125	136000	2600	-531135
8	0	0.8125	144000	2600	-530148
8	0	0.8125	152000	2600	-529151
8	0	0.8125	160000	2600	-528053
8	0	0.8125	168000	2600	-526946
8	0	0.8125	176000	2600	-525737
8	0	0.8125	184000	2600	-524520
8	0	0.8125	192000	2600	-523202
8	0	0.8125	200000	2600	-521874
8	0	0.8125	208000	2600	-520445
8	0	0.8125	216000	2600	-519007
8	0	0.8125	224000	2600	-517468
8	0	0.8125	232000	2600	-515920
8	0	0.8125	240000	2600	-514271
8	0	0.8125	248000	2600	-512612
8	0	0.8125	256000	2600	-510853
8	0	0.8125	264000	2600	-509084
8	0	0.8125	272000	2600	-507214
8	0	0.8125	280000	2600	-505335
8	0	0.8125	288000	2600	-503355
8	0	0.8125	296000	2600	-501365
8	0	0.8125	304000	2600	-499275
8	0	0.8125	312000	2600	-497175
8	0	0.8125	320000	2600	-494974
8	0	0.8125	328000	2600	-492764
8	0	0.8125	336000	2600	-490453
8	0	0.8125	344000	2600	-488132
8	0	0.8125	352000	2600	-485711
8	0	0.8125	360000	2600	-483280
8	0	0.8125	368000	2600	-480748
8	0	0.8125	376000	2600	-478207
8	0	0.8125	384000	2600	-475565
8	0	0.8125	392000	2600	-472914
8	0	0.8125	400000	2600	-470161
8	0	0.8125	408000	2600	-467400
8	0	0.8125	416000	2600	-464537
8	0	0.8125	424000	2600	-461666
8	0	0.8125	432000	2600	-458694
8	0	0.8125	440000	2600	-455712
8	0	0.8125	448000	2600	-452631
8	0	0.8125	456000	2600	-449540
8	0	0.8125	464000	2600	-446349
8	0	0.8125	472000	2600	-443150
8	0	0.8125	480000	2600	-439851
8	0	0.8125	488000	2600	-436544
8	0	0.8125	496000	2600	-433139
8	0	0.8125	504000	2600	-429726
8	0	0.8125	512000	2600	-426206
8	0	0.8125	520000	2600	-422681
8	0	0.8125	528000	2600	-419051
8	0	0.8125	536000	2600	-415415
8	0	0.8125	544000	2600	-411667
8	0	0.8125	552000	2600	-407905
8	0	0.8125	560000	2600	-404045
8	0	0.8125	568000	2600	-400209
8	0	0.8125	576000	0	-396329
8	0	0.8125	584000	0	-392487
8	0	0.8125	592000	0	-388631
8	0	0.8125	600000	0	-384835
8	0	0.8125	608000	0	-381090
8	0	0.8125	616000	0	-377406
8	0	0.8125	624000	0	-373786
8	0	0.8125	632000	0	-370230
8	0	0.8125	640000	0	-366740
8	0	0.8125	648000	0	-363311
8	0	0.8125	656000	0	-359936
8	0	0.8125	664000	0	-356613
8	0	0.8125	672000	0	-353338
8	0	0.8125	680000	0	-350112
8	0	0.8125	688000	0	-346928
8	0	0.8125	696000	0	-343788
8	0	0.8125	704000	0	-340685
8	0	0.8125	712000	0	-337624
8	0	0.8125	720000	0	-334603
8	0	0.8125	728000	0	-331625
8	0	0.8125	736000	0	-328690
8	0	0.8125	744000	0	-325799
8	0	0.8125	752000	0	-322952
8	0	0.8125	760000	0	-320149
8	0	0.8125	768000	0	-317398
8	0	0.8125	776000	0	-314692
8	0	0.8125	784000	0	-312037
8	0	0.8125	792000	0	-309422
8	0	0.8125	800000	0	-306847
8	0	0.8125	808000	0	-304309
8	0	0.8125	816000	0	-301805
8	0	0.8125	824000	0	-299334
8	0	0.8125	832000	0	-296893
8	0	0.8125	840000	0	-294485
8	0	0.8125	848000	0	-292106
8	0	0.8125	856000	0	-289759
8	0	0.8125	864000	0	-287443
8	0	0.8125	872000	0	-285159
8	0	0.8125	880000	0	-282904
8	0	0.8125	888000	0	-280682
8	0	0.8125	896000	0	-278491
8	0	0.8125	904000	0	-276332
8	0	0.8125	912000	0	-274204
8	0	0.8125	920000	0	-272105
8	0	0.8125	928000	0	-270037
8	0	0.8125	936000	0	-267998
8	0	0.8125	944000	0	-265987
8	0	0.8125	952000	0	-264004
8	0	0.8125	960000	0	-262047
8	0	0.8125	968000	0	-260117
8	0	0.8125	976000	0	-258211
8	0	0.8125	984000	0	-256332
8	0	0.8125	992000	0	-254476
8	0	0.8125	1e+06	0	-252646
8	0	0.8125	1.008e+06	0	-250839
8	0	0.8125	1.016e+06	0	-249055
8	0	0.8125	1.024e+06	0	-247295
8	0	0.84375	0	2600	-539078
8	0	0.84375	8000	2600	-539073
8	0	0.84375	16000	2600	-538964
8	0	0.84375	24000	2600	-538845
8	0	0.84375	32000	2600	-538622
8	0	0.84375	40000	2600	-538389
8	0	0.84375	48000	2600	-538052
8	0	0.84375	56000	2600	-537705
8	0	0.84375	64000	2600	-537254
8	0	0.84375	72000	2600	-536793
8	0	0.84375	80000	2600	-536228
8	0	0.84375	88000	2600	-535653
8	0	0.84375	96000	2600	-534974
8	0	0.84375	104000	2600	-534285
8	0	0.84375	112000	2600	-533493
8	0	0.84375	120000	2600	-532689
8	0	0.84375	128000	2600	-531783
8	0	0.84375	136000	2600	-530866
8	0	0.84375	144000	2600	-529845
8	0	0.84375	152000	2600	-528814
8	0	0.84375	160000	2600	-527679
8	0	0.84375	168000	2600	-526534
8	0	0.84375	176000	2600	-525285
8	0	0.84375	184000	2600	-524026
8	0	0.84375	192000	2600	-522664
8	0	0.84375	200000	2600	-521291
8	0	0.84375	208000	2600	-519814
8	0	0.84375	216000	2600	-518327
8	0	0.84375	224000	2600	-516736
8	0	0.84375	232000	2600	-515135
8	0	0.84375	240000	2600	-513430
8	0	0.84375	248000	2600	-511715
8	0	0.84375	256000	2600	-509897
8	0	0.84375	264000	2600	-508067
8	0	0.84375	272000	2600	-506135
8	0	0.84375	280000	2600	-504191
8	0	0.84375	288000	2600	-502145
8	0	0.84375	296000	2600	-500087
8	0	0.84375	304000	2600	-497927
8	0	0.84375	312000	2600	-495755
8	0	0.84375	320000	2600	-493481
8	0	0.84375	328000	2600	-491195
8	0	0.84375	336000	2600	-488806
8	0	0.84375	344000	2600	-486406
8	0	0.84375	352000	2600	-483903
8	0	0.84375	360000	2600	-481390
8	0	0.84375	368000	2600	-478773
8	0	0.84375	376000	2600	-476145
8	0	0.84375	384000	2600	-473413
8	0	0.84375	392000	2600	-470671
8	0	0.84375	400000	2600	-467826
8	0	0.84375	408000	2600	-464969
8	0	0.84375	416000	2600	-462010
8	0	0.84375	424000	2600	-459039
8	0	0.84375	432000	2600	-455965
8	0	0.84375	440000	2600	-452881
8	0	0.84375	448000	2600	-449693
8	0	0.84375	456000	2600	-446494
8	0	0.84375	464000	2600	-443192
8	0	0.84375	472000	2600	-439880
8	0	0.84375	480000	2600	-436465
8	0	0.84375	488000	2600	-433039
8	0	0.84375	496000	2600	-429510
8	0	0.84375	504000	2600	-425971
8	0	0.84375	512000	2600	-422334
8	0	0.84375	520000	2600	-418683
8	0	0.84375	528000	2600	-414917
8	0	0.84375	536000	2600	-411139
8	0	0.84375	544000	2600	-407273
8	0	0.84375	552000	2600	-403405
8	0	0.84375	560000	0	-399477
8	0	0.84375	568000	0	-395594
8	0	0.84375	576000	0	-391713
8	0	0.84375	584000	0	-387886
8	0	0.84375	592000	0	-384086
8	0	0.84375	600000	0	-380352
8	0	0.84375	608000	0	-376687
8	0	0.84375	616000	0	-373088
8	0	0.84375	624000	0	-369558
8	0	0.84375	632000	0	-366089
8	0	0.84375	640000	0	-362681
8	0	0.84375	648000	0	-359330
8	0	0.84375	656000	0	-356031
8	0	0.84375	664000	0	-352780
8	0	0.84375	672000	0	-349570
8	0	0.84375	680000	0	-346405
8	0	0.84375	688000	0	-343278
8	0	0.84375	696000	0	-340194
8	0	0.84375	704000	0	-337143
8	0	0.84375	712000	0	-334133
8	0	0.84375	720000	0	-331161
8	0	0.84375	728000	0	-328231
8	0	0.84375	736000	0	-325345
8	0	0.84375	744000	0	-322501
8	0	0.84375	752000	0	-319704
8	0	0.84375	760000	0	-316949
8	0	0.84375	768000	0	-314248
8	0	0.84375	776000	0	-311592
8	0	0.84375	784000	0	-308993
8	0	0.84375	792000	0	-306436
8	0	0.84375	800000	0	-303924
8	0	0.84375	808000	0	-301450
8	0	0.84375	816000	0	-299012
8	0	0.84375	824000	0	-296608
8	0	0.84375	832000	0	-294233
8	0	0.84375	840000	0	-291886
8	0	0.84375	848000	0	-289564
8	0	0.84375	856000	0	-287270
8	0	0.84375	864000	0	-285000
8	0	0.84375	872000	0	-282758
8	0	0.84375	880000	0	-280540
8	0	0.84375	888000	0	-278351
8	0	0.84375	896000	0	-276190
8	0	0.84375	904000	0	-274059
8	0	0.84375	912000	0	-271959
8	0	0.84375	920000	0	-269890
8	0	0.84375	928000	0	-267854
8	0	0.84375	936000	0	-265849
8	0	0.84375	944000	0	-263877
8	0	0.84375	952000	0	-261933
8	0	0.84375	960000	0	-260014
8	0	0.84375	968000	0	-258120
8	0	0.84375	976000	0	-256251
8	0	0.84375	984000	0	-254406
8	0	0.84375	992000	0	-252586
8	0	0.84375	1e+06	0	-250788
8	0	0.84375	1.008e+06	0	-249014
8	0	0.84375	1.016e+06	0	-247263
8	0	0.84375	1.024e+06	0	-245534
8	0	0.875	0	2600	-539078
8	0	0.875	8000	2600	-539072
8	0	0.875	16000	2600	-538960
8	0	0.875	24000	2600	-538836
8	0	0.875	32000	2600	-538607
8	0	0.875	40000	2600	-538365
8	0	0.875	48000	2600	-538017
8	0	0.875	56000	2600	-537658
8	0	0.875	64000	2600	-537192
8	0	0.875	72000	2600	-536715
8	0	0.875	80000	2600	-536132
8	0	0.875	88000	2600	-535536
8	0	0.875	96000	2600	-534835
8	0	0.875	104000	2600	-534122
8	0	0.875	112000	2600	-533303
8	0	0.875	120000	2600	-532472
8	0	0.875	128000	2600	-531535
8	0	0.875	136000	2600	-530587
8	0	0.875	144000	2600	-529532
8	0	0.875	152000	2600	-528465
8	0	0.875	160000	2600	-527293
8	0	0.875	168000	2600	-526108
8	0	0.875	176000	2600	-524818
8	0	0.875	184000	2600	-523516
8	0	0.875	192000	2600	-522107
8	0	0.875	200000	2600	-520687
8	0	0.875	208000	2600	-519161
8	0	0.875	216000	2600	-517623
8	0	0.875	224000	2600	-515979
8	0	0.875	232000	2600	-514323
8	0	0.875	240000	2600	-512561
8	0	0.875	248000	2600	-510788
8	0	0.875	256000	2600	-508908
8	0	0.875	264000	2600	-507017
8	0	0.875	272000	2600	-505019
8	0	0.875	280000	2600	-503009
8	0	0.875	288000	2600	-500894
8	0	0.875	296000	2600	-498767
8	0	0.875	304000	2600	-496533
8	0	0.875	312000	2600	-494288
8	0	0.875	320000	2600	-491936
8	0	0.875	328000	2600	-489573
8	0	0.875	336000	2600	-487104
8	0	0.875	344000	2600	-484623
8	0	0.875	352000	2600	-482035
8	0	0.875	360000	2600	-479436
8	0	0.875	368000	2600	-476730
8	0	0.875	376000	2600	-474013
8	0	0.875	384000	2600	-471189
8	0	0.875	392000	2600	-468353
8	0	0.875	400000	2600	-465411
8	0	0.875	408000	2600	-462457
8	0	0.875	416000	2600	-459397
8	0	0.875	424000	2600	-456324
8	0	0.875	432000	2600	-453145
8	0	0.875	440000	2600	-449953
8	0	0.875	448000	2600	-446655
8	0	0.875	456000	2600	-443344
8	0	0.875	464000	2600	-439926
8	0	0.875	472000	2600	-436495
8	0	0.875	480000	2600	-432957
8	0	0.875	488000	2600	-429405
8	0	0.875	496000	2600	-425745
8	0	0.875	504000	2600	-422071
8	0	0.875	512000	2600	-418307
8	0	0.875	520000	2600	-414520
8	0	0.875	528000	2600	-410621
8	0	0.875	536000	2600	-406705
8	0	0.875	544000	2600	-402750
8	0	0.875	552000	0	-398815
8	0	0.875	560000	0	-394881
8	0	0.875	568000	0	-391008
8	0	0.875	576000	0	-387185
8	0	0.875	584000	0	-383426
8	0	0.875	592000	0	-379722
8	0	0.875	600000	0	-376081
8	0	0.875	608000	0	-372503
8	0	0.875	616000	0	-368987
8	0	0.875	624000	0	-365528
8	0	0.875	632000	0	-362124
8	0	0.875	640000	0	-358768
8	0	0.875	648000	0	-355466
8	0	0.875	656000	0	-352214
8	0	0.875	664000	0	-349010
8	0	0.875	672000	0	-345850
8	0	0.875	680000	0	-342737
8	0	0.875	688000	0	-339668
8	0	0.875	696000	0	-336644
8	0	0.875	704000	0	-333662
8	0	0.875	712000	0	-330723
8	0	0.875	720000	0	-327824
8	0	0.875	728000	0	-324967
8	0	0.875	736000	0	-322151
8	0	0.875	744000	0	-319376
8	0	0.875	752000	0	-316641
8	0	0.875	760000	0	-313945
8	0	0.875	768000	0	-311292
8	0	0.875	776000	0	-308681
8	0	0.875	784000	0	-306120
8	0	0.875	792000	0	-303600
8	0	0.875	800000	0	-301125
8	0	0.875	808000	0	-298688
8	0	0.875	816000	0	-296288
8	0	0.875	824000	0	-293923
8	0	0.875	832000	0	-291590
8	0	0.875	840000	0	-289287
8	0	0.875	848000	0	-287011
8	0	0.875	856000	0	-284762
